reporting_period,province,district,program_id,program_name,indicator_code,indicator_name,reported_value,target_value,reporting_officer,submission_date,submission_status,ministry,is_valid_geo,source_file,ingestion_timestamp
2025M03,Central,Kabwe,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,145.0,150.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,454.0,441.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,100.0,94.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,933.0,930.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,141.0,150.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,271.0,300.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,347.0,319.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,580.0,639.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,768.0,705.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,307.0,300.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,383.0,394.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,443.0,423.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,538.0,507.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,1067.0,977.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,139.0,131.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,315.0,319.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,510.0,498.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,345.0,376.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,514.0,479.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,261.0,,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,88.0,94.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,290.0,300.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,453.0,470.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,453.0,479.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,288.0,282.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Kapiri Mposhi,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,412.0,460.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,998.0,1090.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,356.0,338.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,1075.0,1259.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,,235.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,224.0,225.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,862.0,977.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,212.0,206.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,1237.0,1137.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,123.0,131.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,,479.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,-373.0,394.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,152.0,150.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,458.0,451.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,99.0,94.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,293.0,338.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,409.0,413.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,613.0,705.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,630.0,742.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,367.0,376.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,Central,Mkushi,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,202.0,206.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,608.0,575.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,500.0,516.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,550.0,634.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,173.0,177.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,357.0,329.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,647.0,609.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,-436.0,423.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,-409.0,465.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,316.0,321.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,88.0,93.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,759.0,736.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,342.0,389.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,688.0,651.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,239.0,262.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,405.0,423.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,637.0,710.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,144.0,152.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,649.0,761.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,167.0,160.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Solwezi,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,461.0,465.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,388.0,355.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,584.0,659.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,1084.0,1032.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,127.0,135.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,327.0,329.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,830.0,837.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,284.0,262.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,1108.0,1065.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,295.0,321.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,485.0,482.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,941.0,955.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,176.0,203.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,581.0,642.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,50.0,50.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,250.0,253.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,486.0,524.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,149.0,143.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,547.0,524.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,59.0,67.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Kalumbila,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,,135.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Mwinilunga,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,875.0,955.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Mwinilunga,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,326.0,338.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Mwinilunga,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,588.0,549.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Mwinilunga,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,260.0,253.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Mwinilunga,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,173.0,186.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Mwinilunga,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,780.0,744.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Mwinilunga,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,396.0,423.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Mwinilunga,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,1185.0,1226.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M03,North-Western,Mwinilunga,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,313.0,287.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
